epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
381,18040.5,1.25785,0.64977,0.87167,0,0,0,0,0,0,3.01403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80453,0.7164,0.75819,0.48137,1.40505,0.63687,0.89612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48137,0.000160943,0.000160943,0.000160943
382,18086.2,1.24954,0.64748,0.87297,0,0,0,0,0,0,3.00181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80485,0.71712,0.75896,0.48137,1.40516,0.63647,0.89607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48137,0.000155012,0.000155012,0.000155012
383,18132.8,1.24991,0.64479,0.87354,0,0,0,0,0,0,3.00742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80463,0.7172,0.75886,0.48124,1.40465,0.63608,0.89597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48124,0.000149383,0.000149383,0.000149383
384,18178.4,1.26204,0.65004,0.86927,0,0,0,0,0,0,3.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80438,0.71759,0.75879,0.48099,1.40447,0.63577,0.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48099,0.000144056,0.000144056,0.000144056
385,18225.1,1.24411,0.64364,0.87318,0,0,0,0,0,0,3.00231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80398,0.7178,0.75897,0.48132,1.40413,0.6356,0.89595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48132,0.000139032,0.000139032,0.000139032
386,18273.7,1.25277,0.6429,0.87454,0,0,0,0,0,0,3.00609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80295,0.71883,0.75829,0.48136,1.40404,0.63527,0.89575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48136,0.000134311,0.000134311,0.000134311
387,18321.8,1.25595,0.64658,0.87348,0,0,0,0,0,0,2.99768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80602,0.71737,0.75904,0.48184,1.40379,0.63483,0.89577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48184,0.000129893,0.000129893,0.000129893
388,18368.2,1.24489,0.6404,0.87197,0,0,0,0,0,0,3.00603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80615,0.71835,0.75978,0.48194,1.40293,0.63472,0.89559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48194,0.000125779,0.000125779,0.000125779
389,18416.8,1.24532,0.64286,0.8711,0,0,0,0,0,0,3.01532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80566,0.71985,0.76061,0.48229,1.4029,0.63428,0.89559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48229,0.000121968,0.000121968,0.000121968
390,18464.8,1.24492,0.64163,0.87278,0,0,0,0,0,0,3.00867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8033,0.71962,0.76023,0.48241,1.40196,0.63402,0.89548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48241,0.000118462,0.000118462,0.000118462
391,18512.4,1.26108,0.63491,0.87499,0,0,0,0,0,0,2.92508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80507,0.71905,0.76076,0.48271,1.4011,0.63385,0.89547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48271,0.000115259,0.000115259,0.000115259
392,18557.9,1.22614,0.61031,0.86645,0,0,0,0,0,0,2.90454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8043,0.71894,0.76081,0.48304,1.40002,0.63336,0.89518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48304,0.000112361,0.000112361,0.000112361
393,18603.5,1.20723,0.60608,0.86573,0,0,0,0,0,0,2.89892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80281,0.72135,0.76161,0.48351,1.39881,0.63311,0.89507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48351,0.000109768,0.000109768,0.000109768
394,18649.6,1.2067,0.60488,0.86373,0,0,0,0,0,0,2.89071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80379,0.72099,0.76128,0.48378,1.39718,0.63248,0.89486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48378,0.000107479,0.000107479,0.000107479
395,18694.1,1.19477,0.5959,0.86142,0,0,0,0,0,0,2.88326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80667,0.72071,0.76208,0.48444,1.39588,0.63203,0.89456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48444,0.000105495,0.000105495,0.000105495
396,18740.1,1.19162,0.59626,0.85974,0,0,0,0,0,0,2.89002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80788,0.72061,0.76282,0.4847,1.39502,0.63139,0.89442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4847,0.000103816,0.000103816,0.000103816
397,18785.9,1.18832,0.59027,0.8602,0,0,0,0,0,0,2.88306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80866,0.72084,0.76252,0.48518,1.39407,0.63164,0.8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48518,0.000102443,0.000102443,0.000102443
398,18831.2,1.19172,0.59263,0.85945,0,0,0,0,0,0,2.8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80835,0.72159,0.76267,0.48498,1.39358,0.631,0.89423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48498,0.000101374,0.000101374,0.000101374
399,18876.8,1.18987,0.59066,0.85809,0,0,0,0,0,0,2.88518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81022,0.72206,0.76447,0.48533,1.39305,0.63087,0.89416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48533,0.000100611,0.000100611,0.000100611
400,18922.6,1.1794,0.58835,0.8573,0,0,0,0,0,0,2.88319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81104,0.72258,0.76397,0.48567,1.39275,0.63091,0.89397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48567,0.000100153,0.000100153,0.000100153
